file,num_clusters,silhouette,db_index,ch_index,params
haberman-clustering.csv,2,0.5904073961699033,0.6582643327583577,33.61061677042156,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 10}"
haberman-clustering.csv,2,0.5755905966295086,0.626489997525983,32.02454566683413,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 15}"
haberman-clustering.csv,2,0.37042905227299266,1.0253221530022947,198.24416956741157,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 20}"
haberman-clustering.csv,2,0.3869145634773958,0.9931638618211547,211.28809524446402,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 25}"
haberman-clustering.csv,2,0.3887266804945809,0.9855850758847235,210.95872377553474,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 15}"
haberman-clustering.csv,2,0.3834459471195372,0.9947047202450956,208.05953674370485,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 20}"
haberman-clustering.csv,2,0.39447851542526924,0.9523456133086936,205.17515720388164,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 25}"
haberman-clustering.csv,2,0.5904073961699033,0.6582643327583577,33.61061677042156,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 10}"
haberman-clustering.csv,2,0.3984491286935326,1.0402716999080506,184.34443921878554,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 15}"
haberman-clustering.csv,2,0.3934303403941419,0.9915192310794141,212.0598890743171,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 20}"
haberman-clustering.csv,2,0.3989639806802032,1.1074827080811884,70.3213930646096,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([83, 69, 52]), 'num_crows': 25}"
iris-clustering.csv,3,0.6771917356548319,0.4089797360985982,489.27478776928274,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 5}"
iris-clustering.csv,3,0.6771917356548319,0.4089797360985982,489.27478776928274,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 10}"
